id,term,normalized,canonical,aliases,categories,subcategories,priority,active,source,kind
tech_77b5f8e343a90f6f,HTTP,http,HTTP,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_610e5d75b7763fc6,HTTP/2,http/2,HTTP/2,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d160504960d4748d,HTTP/3,http/3,HTTP/3,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c3437dbc7c1255d3,HTTPS,https,HTTPS,,"Protocols, Networking & Architecture | Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9e002df31cb424fa,HubSpot,hubspot,HubSpot,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a4c12ff5a8d3c313,Hugging Face,hugging face,Hugging Face,HuggingFace,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_65cb8084d32e649d,Hybrid Search,hybrid search,Hybrid Search,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b9c0137d156a3a65,ICD-10,icd-10,ICD-10,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_374393e44e4b6c40,ICD-11,icd-11,ICD-11,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_96940bab9b477ad7,Idempotency,idempotency,Idempotency,,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_7e5f12b00fb74d2b,Identity and Access Management,identity and access management,Identity and Access Management,IAM,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_82a899dd24eba94f,IHE,ihe,IHE,Integrating the Healthcare Enterprise,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b63fbf202699ea07,IIS,iis,IIS,Internet Information Services,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_0c3a5a9ff202fc5f,IMAP,imap,IMAP,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_df1da55ec89d78d7,Incremental Static Regeneration,incremental static regeneration,Incremental Static Regeneration,ISR,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_5e1e914cba38acaa,InfluxDB,influxdb,InfluxDB,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_8cb7ffac10685ecd,Information Security,information security,Information Security,InfoSec,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_2c829da302bc64f2,Infrastructure as Code,infrastructure as code,Infrastructure as Code,IaC,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_5582c14f82ed0136,Integration Testing,integration testing,Integration Testing,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_00d100749f960b0f,Ionic,ionic,Ionic,,Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_0f8d25735ff76a07,iOS,ios,iOS,,Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_7811a535877398bf,IPv4,ipv4,IPv4,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_138f9a7b2427c221,IPv6,ipv6,IPv6,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_872f0751e1835918,ISO 27001,iso 27001,ISO 27001,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_53a58063b8d3adf4,Istio,istio,Istio,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_917883dc82d93630,Jaeger,jaeger,Jaeger,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_23524be9dba14bc2,Java,java,Java,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b6e13ad53d8ec41b,JavaScript,javascript,JavaScript,JS,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d95b56ce41a2e1ac,Jenkins,jenkins,Jenkins,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_14fdeea7a02add9f,Jest,jest,Jest,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6a2aca9c002f3879,Jetpack Compose,jetpack compose,Jetpack Compose,,Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3fb76ec47a9913f6,Jira,jira,Jira,,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_05ed07cf5ae1565d,JMeter,jmeter,JMeter,Apache JMeter,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6f2ab963b5a51d15,jQuery,jquery,jQuery,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_05d97e6e9834ccf0,JSON,json,JSON,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4b65db847bba0b15,JSON API,json api,JSON API,,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_39d03c702b2cf2c1,JSON Web Token,json web token,JSON Web Token,JWT,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3401db8cc2a56997,JSON-RPC,json-rpc,JSON-RPC,,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b43b0ad1e8108e7a,Julia,julia,Julia,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_fdda4a4a842bd2bb,JUnit,junit,JUnit,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_39bebc0161c0fb8f,Jupyter Notebook,jupyter notebook,Jupyter Notebook,Jupyter,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_91052b1cecbef0d7,k6,k6,k6,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c76e548e3306cfe8,Keras,keras,Keras,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_80d4015f1f71198c,Kibana,kibana,Kibana,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_02f412090a147645,Klaviyo,klaviyo,Klaviyo,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1039dc8db1b9f8ca,Knex.js,knex.js,Knex.js,Knex,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_257dcf5c376632b4,Koa.js,koa.js,Koa.js,Koa,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_63d4c084c6ff9ef7,Kotlin,kotlin,Kotlin,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_2241e51f8c328be3,Kotlin Multiplatform,kotlin multiplatform,Kotlin Multiplatform,KMP,Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_e183cbe80316b8b0,Kubeflow,kubeflow,Kubeflow,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_adc1f5c8707f7d7a,Kubernetes,kubernetes,Kubernetes,K8s,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_55fc18c07a8bdc91,Laboratory Information System,laboratory information system,Laboratory Information System,LIS,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_908c34705b9e30b9,LangChain,langchain,LangChain,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_7b937a43bb67901c,Laravel,laravel,Laravel,,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_47fc4a61117fae4a,Large Language Model,large language model,Large Language Model,LLM,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_5f5555f44fb422ff,Leaflet,leaflet,Leaflet,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_fa70a2b2c7dc94f0,Lerna,lerna,Lerna,,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b2529232baa3b689,Less CSS,less css,Less CSS,LESS,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_95887900b3253ba9,LightGBM,lightgbm,LightGBM,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_27ae03bbf0f8c5de,Linkerd,linkerd,Linkerd,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ba324ca7b1c77fc2,Linux,linux,Linux,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ad4ba4cc53b9913b,Llama,llama,Llama,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ccd637e09500b5c6,LlamaIndex,llamaindex,LlamaIndex,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a87e9cdb2b1838c0,Load Balancer,load balancer,Load Balancer,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b86a569782d5d37e,Load Balancing,load balancing,Load Balancing,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_20c349a3f5c86e96,Load Testing,load testing,Load Testing,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f77cf558c6b4dbb0,Locust,locust,Locust,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_42f7b07db92a254d,Logging,logging,Logging,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9208e8476a2e8adc,Logstash,logstash,Logstash,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1ef18b1d8bb88c8a,LOINC,loinc,LOINC,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a5b23f338648cb6f,Loki,loki,Loki,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4dead16a05b127a5,Looker,looker,Looker,,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9ae8f3ce5b6a84e1,Looker Studio,looker studio,Looker Studio,,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b8bd907ab8ef6373,Lua,lua,Lua,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_dad3b4d79fbbadb4,Machine Learning,machine learning,Machine Learning,ML,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1407696e525f010b,Magento,magento,Magento,Adobe Commerce,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ecec9025f64e3a5d,Mailchimp,mailchimp,Mailchimp,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6c46d91b62f6f852,Mapbox,mapbox,Mapbox,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_378e3bcac6c74262,MariaDB,mariadb,MariaDB,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a66368dd9edf918e,Marketing Automation,marketing automation,Marketing Automation,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b5fc46df964479a8,Master Data Management,master data management,Master Data Management,MDM,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_207c97845985af61,Material UI,material ui,Material UI,MUI,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d8ff2bed1da0bac9,MATLAB,matlab,MATLAB,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_158db7827bbacd60,Medical Device Integration,medical device integration,Medical Device Integration,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_46005c7d19bbff63,Meilisearch,meilisearch,Meilisearch,MeiliSearch,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_928995d3558698d2,Mercurial,mercurial,Mercurial,,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_34848391feaf7077,Merge Request,merge request,Merge Request,MR,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_52da7846e396ff38,MeSH,mesh,MeSH,Medical Subject Headings,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_279e1fb3e35e86a5,Message Queue,message queue,Message Queue,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b4272923a56625e1,Meta Pixel,meta pixel,Meta Pixel,Facebook Pixel,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_4a0a491219ae93bc,Metabase,metabase,Metabase,,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_966b9734015a6d61,Metrics,metrics,Metrics,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_999f3e7a70d7dbf9,Microservices,microservices,Microservices,Microservice Architecture,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9fb714bd727322a2,Microsoft Azure,microsoft azure,Microsoft Azure,Azure,Cloud - Azure & GCP,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_e244534b22ef8873,Microsoft Excel,microsoft excel,Microsoft Excel,Excel,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ef4f3c67676565fe,Microsoft SQL Server,microsoft sql server,Microsoft SQL Server,MS SQL | MSSQL | SQL Server,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_61beb3b0501530ef,Microsoft Teams,microsoft teams,Microsoft Teams,,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_afd84dd061397dc9,Milvus,milvus,Milvus,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_30747605e1f6faad,MinIO,minio,MinIO,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_109bd5274a4e19ca,Mistral AI,mistral ai,Mistral AI,Mistral,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_cb9ee5c8840479ce,MLflow,mlflow,MLflow,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b1414d6a078fd4a7,MLOps,mlops,MLOps,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c47614267a5dacbc,Mobile App Development,mobile app development,Mobile App Development,,Mobile & Desktop,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9b9b20e6a77425cb,MobX,mobx,MobX,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a619da43c8cb95ad,Mocha,mocha,Mocha,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d390a9eac3b95920,Model Fine-Tuning,model fine-tuning,Model Fine-Tuning,Fine Tuning,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_cd37bc837d3280b9,Model Quantization,model quantization,Model Quantization,Quantization,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_34c84432d2075868,Model Serving,model serving,Model Serving,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_7f1c982e835a6895,MongoDB,mongodb,MongoDB,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f25dbdd3b4e25c4a,Mongoose,mongoose,Mongoose,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d85a11d478d82425,Monolith,monolith,Monolith,Monolithic Architecture,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_46cec4dbb087a7b4,Monorepo,monorepo,Monorepo,,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6c6756c82eca0bdd,MQTT,mqtt,MQTT,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_e3012cc1c7df4a22,Multi-Factor Authentication,multi-factor authentication,Multi-Factor Authentication,MFA | 2FA,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_aef720517dd362a4,Mutation Testing,mutation testing,Mutation Testing,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_484c7e7e748dd6c6,MVC,mvc,MVC,Model View Controller,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_f460c882a18c1304,MySQL,mysql,MySQL,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_bcd3d415b0f6f78d,Named Entity Recognition,named entity recognition,Named Entity Recognition,NER,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1cfc68a24ee56ce4,Natural Language Processing,natural language processing,Natural Language Processing,NLP,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_57f2a6a751270a8e,Neo4j,neo4j,Neo4j,,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ed802a659831de50,NestJS,nestjs,NestJS,Nest.js,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_47968a14a3f734a3,Network Security,network security,Network Security,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d9a153a0543980d8,New Relic,new relic,New Relic,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_06e5127dcf4a25de,Newman,newman,Newman,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_be94a3021c0d61e2,Next.js,next.js,Next.js,NextJS,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_58a3ed6f2965252c,Nginx,nginx,Nginx,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_40a8a9faf99edebf,NHS Digital,nhs digital,NHS Digital,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6a4151bc25d0d369,NHS Login,nhs login,NHS Login,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1c034fc624157d46,NHS Spine,nhs spine,NHS Spine,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_90de35a5800eedc8,Node.js,node.js,Node.js,NodeJS | Node,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_502101a265a02512,Notion,notion,Notion,,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_a65e1d3845cf3b10,NumPy,numpy,NumPy,,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_1cc0f58dc6528db3,Nuxt.js,nuxt.js,Nuxt.js,Nuxt,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_5915eb9d259318e5,NVIDIA TensorRT,nvidia tensorrt,NVIDIA TensorRT,TensorRT,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_9c93b4599fe3df75,Nx,nx,Nx,,Version Control & Collaboration,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b7e9a6e2e04ed3ed,OAuth,oauth,OAuth,,"Protocols, Networking & Architecture",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_77e00091e60f9231,OAuth 2.0,oauth 2.0,OAuth 2.0,OAuth2 | OAuth,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ed702b05a18bb4c4,Objective-C,objective-c,Objective-C,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_34a1021526089c57,Observability,observability,Observability,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_8ed4322e8e2790b8,Ollama,ollama,Ollama,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_96ef9e2d237fc015,ONNX,onnx,ONNX,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_7bb63cf4d0d028dd,ONNX Runtime,onnx runtime,ONNX Runtime,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_afe7d8e934495722,OpenAI API,openai api,OpenAI API,OpenAI,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_3101a69a049ac6ab,OpenAPI,openapi,OpenAPI,Swagger,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b3bbd363c53286e6,OpenEHR,openehr,OpenEHR,openEHR,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d7c47447f819f291,OpenID Connect,openid connect,OpenID Connect,OIDC,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_e96d46087452af9a,OpenSearch,opensearch,OpenSearch,Amazon OpenSearch,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_808c8a73edef058f,OpenTelemetry,opentelemetry,OpenTelemetry,OTel,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c6eabcc4c2358cd7,OpenTofu,opentofu,OpenTofu,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_0f66728a8a4c47d2,Opsgenie,opsgenie,Opsgenie,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_642e5bd868ab2675,Optical Character Recognition,optical character recognition,Optical Character Recognition,OCR,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ec28fe202f3cb83e,Oracle Database,oracle database,Oracle Database,Oracle DB,"Databases, Search & Storage",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_e14417261dfcd64f,ORM,orm,ORM,Object Relational Mapping,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_0f01547c2b7b7c4f,OWASP,owasp,OWASP,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b365471d52826922,OWASP Top 10,owasp top 10,OWASP Top 10,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ef150cb9513e780b,Packer,packer,Packer,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_91ee514191b45f78,PACS,pacs,PACS,Picture Archiving and Communication System,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_66b2fcbc520c25a8,PagerDuty,pagerduty,PagerDuty,,"DevOps, SRE & Infrastructure",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_add564b5920b7f9e,Pandas,pandas,Pandas,,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_58906f6538223eba,Parcel,parcel,Parcel,,Frontend & Web,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b70aff7bfa0051bc,Parquet,parquet,Parquet,Apache Parquet,Data Engineering & Analytics,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_de9b8d32d21ac4ab,Pascal,pascal,Pascal,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_b28fd910f0f052f4,Patient Administration System,patient administration system,Patient Administration System,PAS,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_40f2e2d0cc33de7c,Payment Gateway,payment gateway,Payment Gateway,,Healthcare IT & Interoperability,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_d0f4a619267bb2f4,PCI DSS,pci dss,PCI DSS,,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_c7ca27ec7d78a676,Penetration Testing,penetration testing,Penetration Testing,Pentest,"Security, Identity & Compliance",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6b99c4125aa6a8fc,Performance Testing,performance testing,Performance Testing,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_15b94a66acd70379,Perl,perl,Perl,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_0f15144b9c921eb4,Pest PHP,pest php,Pest PHP,Pest,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ed4fd69fb6b5f29d,Phoenix Framework,phoenix framework,Phoenix Framework,Phoenix,Backend & APIs,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_47425e4490d15487,PHP,php,PHP,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_cd00448f9c51a50a,PHPUnit,phpunit,PHPUnit,,Testing & Quality Assurance,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_6910d4d0949e964d,Pimcore,pimcore,Pimcore,,"CMS, eCommerce & Marketing Tech",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_79458ad4c28aad13,Pinecone,pinecone,Pinecone,,"AI, ML & Generative AI",,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
tech_ba9a52e06a13ed72,PL/SQL,pl/sql,PL/SQL,,Programming Languages,,80,True,Curated eSupraLife technical vocabulary,technical_autosuggestion
